,ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
1639057,A201,2023-10-26,0.0,3112.4,28.83181818181818,35.4,23.3,94.0,41.0,7.9,1.2454545454545454
1639058,A201,2023-10-27,0.0,2902.0,29.183333333333334,35.4,24.2,96.0,47.0,7.6,1.2
1639059,A201,2023-10-28,0.0,2977.4,29.05,35.5,24.0,96.0,48.0,8.4,1.5208333333333333
1639060,A201,2023-10-29,0.0,2855.0,29.517391304347825,34.9,25.0,91.0,51.0,8.2,1.3869565217391304
1639061,A201,2023-10-30,0.8,3119.8,29.26086956521739,36.1,24.9,89.0,48.0,8.7,1.2391304347826086
1639062,A201,2023-10-31,0.0,2549.4,29.10909090909091,35.3,23.9,98.0,44.0,6.7,0.740909090909091
1639063,A201,2023-11-01,0.0,2488.1,29.3875,35.7,25.5,91.0,49.0,6.8,1.1083333333333334
1639064,A201,2023-11-02,1.2,2553.7,29.426086956521743,35.8,25.4,93.0,45.0,6.9,1.1434782608695653
1639065,A201,2023-11-03,0.0,3060.2,29.063636363636363,36.4,24.6,97.0,43.0,7.5,1.0636363636363635
1639066,A201,2023-11-04,0.2,2579.2,28.219047619047625,35.1,24.4,97.0,51.0,8.1,1.0142857142857142
1639067,A201,2023-11-05,0.2,2956.1,28.135,34.3,24.3,98.0,56.0,7.0,0.96
1639068,A201,2023-11-06,2.8,2818.0,29.075,35.8,24.7,97.0,49.0,7.4,0.8166666666666668
1639069,A201,2023-11-07,0.0,2519.4,28.61304347826087,34.1,24.5,96.0,51.0,7.1,1.091304347826087
1639070,A201,2023-11-08,0.0,3139.1,29.030434782608697,35.3,24.1,96.0,47.0,6.5,0.9565217391304348
1639071,A201,2023-11-09,7.4,2447.5,28.369565217391305,34.1,24.9,94.0,55.0,6.7,0.9478260869565218
1639072,A201,2023-11-10,1.8,2500.8,28.017391304347825,35.0,24.8,96.0,54.0,9.3,0.9434782608695652
1639073,A201,2023-11-11,0.0,1939.0,28.843478260869563,34.7,24.3,94.0,48.0,7.2,1.191304347826087
1639074,A201,2023-11-12,0.0,3099.3,28.85652173913044,35.0,24.5,91.0,49.0,8.5,1.2086956521739132
1639075,A201,2023-11-13,0.0,2778.5,29.141666666666666,35.2,25.1,91.0,50.0,8.1,1.1
1639076,A201,2023-11-14,0.0,3192.1,29.17391304347826,34.5,24.5,95.0,50.0,7.7,1.108695652173913
1639077,A201,2023-11-15,0.0,2796.8,29.63913043478261,35.0,25.1,93.0,51.0,7.3,1.1217391304347826
1639078,A201,2023-11-16,9.2,2181.9,28.9608695652174,35.0,25.2,97.0,50.0,7.4,1.1478260869565218
1639079,A201,2023-11-17,0.0,2643.7,29.191304347826087,35.3,24.6,94.0,46.0,7.8,1.1565217391304348
1639080,A201,2023-11-18,4.8,2684.9,28.54,35.1,24.6,97.0,52.0,10.1,0.765
1639081,A201,2023-11-19,0.0,3060.4,29.18636363636364,35.1,24.8,97.0,53.0,6.8,0.9272727272727272
1639082,A201,2023-11-20,6.2,2209.2,28.76363636363636,34.1,25.5,96.0,57.0,9.4,0.8045454545454546
1639083,A201,2023-11-21,0.0,2740.9,28.51363636363636,34.4,24.9,96.0,52.0,8.4,0.990909090909091
1639084,A201,2023-11-22,1.6,2162.4,27.152380952380955,34.9,24.0,98.0,52.0,7.1,0.7857142857142857
1639085,A201,2023-11-23,1.2,1310.0,27.172727272727272,31.0,24.6,98.0,67.0,5.2,0.5499999999999999
1639086,A201,2023-11-24,3.0,2270.7,27.916666666666668,35.0,24.3,96.0,54.0,6.2,0.6833333333333332
1639087,A201,2023-11-25,0.0,2396.8,28.48333333333333,36.0,24.1,97.0,51.0,8.2,0.9083333333333332
1639088,A201,2023-11-26,9.2,2514.5,27.622727272727275,34.5,25.1,96.0,54.0,9.2,0.6954545454545454
1639089,A201,2023-11-27,12.8,2949.8,27.342857142857145,34.0,24.9,97.0,57.0,6.7,0.5
1639090,A201,2023-11-28,0.0,2925.9,31.23846153846154,34.6,24.5,97.0,51.0,8.3,1.4230769230769231
1639091,A201,2023-11-29,1.8,2133.7,28.152631578947368,33.6,24.7,95.0,58.0,7.2,1.0105263157894735
1639092,A201,2023-11-30,0.4,2641.0,28.293333333333333,34.6,24.9,97.0,55.0,6.2,0.6333333333333333
1639093,A201,2023-12-01,1.2,2684.8,28.30588235294117,34.4,24.5,97.0,54.0,7.4,0.7705882352941176
1639094,A201,2023-12-02,1.8,2130.0,28.360000000000003,33.7,24.5,98.0,59.0,8.0,0.82
1639095,A201,2023-12-03,0.4,2762.5,28.692857142857143,33.1,24.3,96.0,61.0,9.5,1.407142857142857
1639096,A201,2023-12-04,4.0,1404.4,27.21333333333333,33.4,24.7,94.0,57.0,8.6,0.5466666666666666
1639097,A201,2023-12-05,0.2,2795.8,27.65,33.7,23.7,97.0,58.0,5.8,1.06875
1639098,A201,2023-12-06,14.2,2897.0,27.68125,34.7,23.7,98.0,59.0,6.6,0.86875
1639099,A201,2023-12-07,5.2,2183.1,27.62857142857143,33.5,24.5,97.0,61.0,7.0,0.6190476190476191
1639100,A201,2023-12-08,0.0,3119.3,28.83043478260869,35.1,24.0,98.0,51.0,6.7,0.9
1639101,A201,2023-12-09,0.0,2048.7,28.76521739130435,33.5,24.9,97.0,56.0,6.4,0.6
1639102,A201,2023-12-10,16.4,2088.4,28.142857142857142,33.9,25.4,95.0,60.0,8.1,0.8476190476190476
1639103,A201,2023-12-11,0.2,2684.6,28.082608695652173,34.7,24.2,96.0,50.0,8.0,1.0304347826086957
1639104,A201,2023-12-12,0.0,2794.3,28.59047619047619,35.5,23.9,96.0,51.0,7.1,1.4952380952380953
1639105,A201,2023-12-13,3.0,2603.7,27.39523809523809,33.0,24.4,96.0,60.0,7.5,0.980952380952381
1639106,A201,2023-12-14,7.2,2221.5,28.54583333333333,34.6,24.9,96.0,53.0,7.9,1.1458333333333333
1639107,A201,2023-12-15,3.0,2245.3,27.745833333333334,34.6,24.4,97.0,54.0,7.1,1.0791666666666666
1639108,A201,2023-12-16,0.0,2884.1,28.27916666666667,35.0,24.4,98.0,52.0,6.9,1.225
1639109,A201,2023-12-17,0.0,2660.6,29.02083333333333,35.0,24.9,96.0,50.0,7.8,1.2625
1639110,A201,2023-12-18,0.0,2947.8,28.691666666666663,34.1,25.0,94.0,48.0,6.8,1.2333333333333334
1639111,A201,2023-12-19,4.0,2689.3,27.7875,34.2,24.9,97.0,56.0,6.6,1.0083333333333333
1639112,A201,2023-12-20,11.0,1358.1,26.97083333333333,31.5,25.2,97.0,68.0,7.1,0.8999999999999999
1639113,A201,2023-12-21,12.0,698.1,26.0125,27.8,24.6,98.0,80.0,7.3,0.9958333333333332
1639114,A201,2023-12-22,18.2,2363.1,26.308333333333334,34.1,23.7,98.0,66.0,13.2,0.9708333333333332
1639115,A201,2023-12-23,0.2,3010.5,28.304166666666664,34.8,24.9,98.0,53.0,7.2,1.125
1639116,A201,2023-12-24,0.4,3253.5,29.079166666666666,34.7,25.1,96.0,54.0,7.1,1.3041666666666667
1639117,A201,2023-12-25,1.4,2928.8,28.641666666666666,34.6,25.0,96.0,56.0,8.4,1.1583333333333334
1639118,A201,2023-12-26,34.4,2539.1,27.78333333333333,34.7,24.0,97.0,55.0,7.8,1.0583333333333331
1639119,A201,2023-12-27,1.6,1934.0,26.8375,33.4,23.6,97.0,64.0,9.4,0.8083333333333332
1639120,A201,2023-12-28,10.8,2362.1,26.40416666666667,33.6,23.4,97.0,60.0,8.8,1.4833333333333334
1639121,A201,2023-12-29,4.4,2623.6,27.183333333333334,34.0,24.1,99.0,63.0,7.7,0.8333333333333334
1639122,A201,2023-12-30,9.0,2351.8,28.39583333333333,34.1,25.6,98.0,59.0,8.2,0.8458333333333333
1639123,A201,2023-12-31,0.2,2330.4,27.8625,33.4,25.1,97.0,60.0,6.0,0.9291666666666668
1792417,A201,2024-01-01,2.8,1377.4,26.945833333333336,29.9,25.3,97.0,75.0,4.7,0.6583333333333333
1792418,A201,2024-01-02,12.4,1901.1,26.58333333333333,32.7,24.3,98.0,64.0,8.2,0.925
1792419,A201,2024-01-03,27.2,2748.5,25.725,33.6,23.6,98.0,64.0,9.9,0.9833333333333334
1792420,A201,2024-01-04,7.4,3083.3,27.125,34.5,24.4,98.0,53.0,7.9,0.8541666666666666
1792421,A201,2024-01-05,14.8,3030.9,27.054166666666664,33.1,24.5,99.0,64.0,11.4,0.9333333333333332
1792422,A201,2024-01-06,0.2,2991.8,27.8875,34.3,25.0,99.0,58.0,9.3,0.5541666666666667
1792423,A201,2024-01-07,54.8,2319.9,26.808333333333334,32.2,23.0,99.0,65.0,7.4,0.9541666666666666
1792424,A201,2024-01-08,0.8,2961.0,27.141666666666666,33.7,24.5,97.0,57.0,7.1,1.0541666666666667
1792425,A201,2024-01-09,17.0,2506.9,27.241666666666664,34.0,23.9,98.0,55.0,11.8,0.8291666666666666
1792426,A201,2024-01-10,3.6,2386.0,27.829166666666666,35.4,24.4,98.0,54.0,7.5,0.7333333333333334
1792427,A201,2024-01-11,12.8,2544.7,27.758333333333336,33.7,24.6,98.0,58.0,8.9,1.0583333333333331
1792428,A201,2024-01-12,9.0,1096.3,24.65,27.3,22.3,98.0,85.0,12.3,0.7041666666666667
1792429,A201,2024-01-13,2.0,1629.0,25.73333333333333,29.9,24.1,98.0,74.0,5.9,0.6833333333333332
1792430,A201,2024-01-14,18.8,3402.6,26.52083333333333,34.5,23.6,97.0,53.0,8.9,1.15
1792431,A201,2024-01-15,0.8,3522.9,27.016666666666666,36.0,23.3,98.0,47.0,8.8,1.4
1792432,A201,2024-01-16,6.6,3092.7,26.425,34.8,23.8,97.0,55.0,10.9,0.8916666666666667
1792433,A201,2024-01-17,0.2,3210.1,28.5,35.4,23.6,99.0,50.0,9.5,1.1208333333333331
1792434,A201,2024-01-18,8.6,3385.6,28.225,35.7,24.2,98.0,49.0,10.8,1.3
1792435,A201,2024-01-19,14.6,2522.0,27.675,34.2,24.1,98.0,56.0,7.2,0.9833333333333334
1792436,A201,2024-01-20,20.2,2073.8,27.54583333333333,33.6,24.4,97.0,61.0,10.4,0.8875000000000001
1792437,A201,2024-01-21,7.2,3128.8,27.754166666666663,34.1,23.9,98.0,59.0,11.3,0.7583333333333333
1792438,A201,2024-01-22,1.8,3251.5,27.34583333333333,34.1,24.3,99.0,61.0,7.4,0.9666666666666668
1792439,A201,2024-01-23,7.4,2408.4,27.45,33.6,24.8,98.0,62.0,8.4,0.9583333333333334
1792440,A201,2024-01-24,7.0,3035.4,27.4625,34.2,24.9,97.0,61.0,6.9,0.8375
1792441,A201,2024-01-25,32.0,3182.4,27.504166666666663,34.9,23.9,98.0,55.0,10.6,0.9666666666666668
1792442,A201,2024-01-26,0.2,2833.8,27.625,34.1,25.0,98.0,60.0,7.8,0.8208333333333333
1792443,A201,2024-01-27,8.0,2330.5,27.829166666666666,34.2,25.2,97.0,58.0,12.0,1.3333333333333333
1792444,A201,2024-01-28,8.2,3071.7,27.441666666666663,34.4,24.9,98.0,58.0,8.8,0.6958333333333333
1792445,A201,2024-01-29,8.2,3008.5,26.891666666666666,34.2,24.2,98.0,59.0,10.9,1.0875
1792446,A201,2024-01-30,0.6,2206.6,26.541666666666668,34.5,23.1,98.0,58.0,12.6,1.0166666666666666
1792447,A201,2024-01-31,26.2,2581.0,27.625,34.8,24.7,98.0,54.0,8.7,0.9333333333333332
1792448,A201,2024-02-01,27.8,2504.7,27.308333333333334,33.7,25.3,98.0,62.0,7.5,0.8333333333333334
1792449,A201,2024-02-02,14.4,2023.1,25.7625,30.7,23.6,98.0,72.0,8.6,0.7041666666666666
1792450,A201,2024-02-03,23.4,3197.8,27.17083333333333,34.5,22.5,98.0,57.0,7.9,1.3833333333333335
1792451,A201,2024-02-04,0.8,2839.4,28.016666666666666,35.0,24.3,97.0,57.0,6.9,1.3125
1792452,A201,2024-02-05,3.0,2994.9,28.775,35.8,25.1,97.0,53.0,8.9,1.0541666666666667
1792453,A201,2024-02-06,7.8,3249.9,27.245833333333334,34.5,24.6,98.0,59.0,14.9,1.1083333333333334
1792454,A201,2024-02-07,4.6,2743.8,26.9,34.6,24.0,98.0,59.0,13.0,0.7125
1792455,A201,2024-02-08,10.2,2512.2,27.445833333333336,34.2,24.5,98.0,59.0,11.9,0.8125
1792456,A201,2024-02-09,8.6,2816.4,27.816666666666663,34.9,24.6,99.0,57.0,10.8,1.125
1792457,A201,2024-02-10,2.8,1991.3,26.241666666666664,32.3,24.1,98.0,66.0,9.5,0.9666666666666668
1792458,A201,2024-02-11,0.8,1818.9,26.77083333333333,31.2,24.2,98.0,73.0,6.7,1.4458333333333335
1792459,A201,2024-02-12,3.0,3158.7,26.666666666666668,34.0,23.8,98.0,63.0,9.5,1.2458333333333331
1792460,A201,2024-02-13,1.4,724.3,24.816666666666663,26.6,23.6,98.0,85.0,9.0,1.3541666666666667
1792461,A201,2024-02-14,0.2,3295.1,27.9,34.5,24.1,98.0,55.0,7.9,1.0125
1792462,A201,2024-02-15,21.0,2023.9,27.1125,32.2,23.4,98.0,64.0,12.3,0.8166666666666668
1792463,A201,2024-02-16,0.0,3049.5,27.541666666666668,33.5,24.5,98.0,61.0,7.6,0.8375
1792464,A201,2024-02-17,12.4,2647.6,26.675,33.0,24.8,98.0,63.0,6.3,0.8875000000000001
1792465,A201,2024-02-18,13.0,2141.8,26.4125,31.5,24.2,98.0,71.0,8.3,0.9541666666666666
1792466,A201,2024-02-19,1.6,2259.1,26.7625,32.0,24.6,98.0,69.0,9.4,1.0791666666666666
1792467,A201,2024-02-20,0.2,2853.9,28.1875,33.7,25.1,97.0,53.0,9.4,1.175
1792468,A201,2024-02-21,0.0,2992.8,28.45,34.0,24.6,95.0,53.0,8.8,1.25
1792469,A201,2024-02-22,0.0,1252.0,26.383333333333336,29.2,24.5,94.0,68.0,5.8,1.2958333333333334
1792470,A201,2024-02-23,6.6,2658.0,25.633333333333336,31.7,23.3,98.0,67.0,7.7,1.3541666666666667
1792471,A201,2024-02-24,2.0,3406.8,26.34583333333333,33.5,23.8,99.0,59.0,11.4,1.1041666666666667
1792472,A201,2024-02-25,18.2,1768.1,25.7875,31.3,24.2,98.0,67.0,8.6,0.6875
1792473,A201,2024-02-26,29.0,2141.4,26.2375,32.1,22.8,98.0,63.0,10.6,0.7625000000000001
1792474,A201,2024-02-27,5.2,2682.1,26.5625,33.2,24.2,98.0,60.0,8.6,1.0083333333333333
1792475,A201,2024-02-28,22.4,1737.3,25.46666666666667,29.0,23.4,98.0,76.0,7.7,0.7791666666666667
1792476,A201,2024-02-29,0.8,1894.1,27.245833333333334,32.4,24.3,99.0,59.0,5.5,0.6958333333333333
1792477,A201,2024-03-01,6.8,2535.5,27.508333333333336,31.7,24.8,97.0,65.0,5.3,0.8458333333333333
1792478,A201,2024-03-02,0.2,3180.4,28.125,34.0,24.4,98.0,58.0,7.8,0.7916666666666666
1792479,A201,2024-03-03,10.6,3034.1,27.8125,33.7,23.9,98.0,59.0,7.5,0.8541666666666666
1792480,A201,2024-03-04,3.8,3116.6,27.29583333333333,32.1,24.3,98.0,63.0,7.0,1.0333333333333334
1792481,A201,2024-03-05,5.2,2322.1,27.445833333333336,33.1,24.4,98.0,58.0,5.1,0.7041666666666666
1792482,A201,2024-03-06,0.8,2397.0,27.6375,33.9,24.9,98.0,58.0,7.1,0.8083333333333332
1792483,A201,2024-03-07,7.6,2801.2,26.9,34.0,24.5,98.0,63.0,8.2,0.9
1792484,A201,2024-03-08,10.4,2955.7,26.8125,33.9,24.7,98.0,62.0,8.5,0.9333333333333332
1792485,A201,2024-03-09,3.0,3011.7,27.21666666666667,33.9,24.6,98.0,64.0,6.4,1.1125
1792486,A201,2024-03-10,35.4,2505.1,27.366666666666664,34.5,24.3,99.0,65.0,10.7,0.7166666666666667
1792487,A201,2024-03-11,38.8,2686.2,26.8,33.2,24.9,98.0,63.0,6.7,0.5666666666666667
1792488,A201,2024-03-12,15.4,2935.7,27.1125,32.9,24.8,99.0,68.0,7.1,0.7708333333333334
1792489,A201,2024-03-13,32.8,3250.2,27.1875,33.8,24.7,98.0,61.0,7.4,1.0375
1792490,A201,2024-03-14,7.2,3517.1,27.129166666666663,33.8,24.9,98.0,62.0,7.5,0.975
1792491,A201,2024-03-15,24.2,2126.5,26.3125,31.9,25.0,99.0,73.0,13.0,0.8916666666666666
1792492,A201,2024-03-16,31.2,2274.8,27.229166666666668,33.0,24.1,99.0,65.0,9.2,1.5375
1792493,A201,2024-03-17,8.0,1995.2,26.48333333333333,30.9,24.7,98.0,72.0,6.5,0.9375
1792494,A201,2024-03-18,2.4,2422.6,27.379166666666663,33.1,24.7,98.0,68.0,6.1,1.0416666666666667
1792495,A201,2024-03-19,0.0,3199.0,28.36666666666667,34.7,25.0,97.0,55.0,10.1,1.35
1792496,A201,2024-03-20,7.8,1467.7,26.8875,31.2,24.5,97.0,68.0,10.7,0.9208333333333334
1792497,A201,2024-03-21,3.6,2002.8,26.35,30.8,24.8,98.0,71.0,7.0,0.7625000000000001
1792498,A201,2024-03-22,2.8,1769.5,26.254166666666663,32.4,24.6,98.0,69.0,6.5,0.5416666666666666
1792499,A201,2024-03-23,0.2,2553.0,26.816666666666663,32.7,23.7,98.0,61.0,6.3,0.8041666666666667
1792500,A201,2024-03-24,5.2,2552.4,26.7625,31.8,24.7,98.0,68.0,7.3,0.6875
1792501,A201,2024-03-25,4.2,2316.9,27.604166666666668,32.4,25.3,97.0,65.0,8.0,1.0041666666666669
1792502,A201,2024-03-26,25.8,2613.3,26.754166666666663,31.3,24.1,99.0,68.0,6.9,1.475
1792503,A201,2024-03-27,3.0,3111.5,27.5625,33.6,24.1,99.0,58.0,6.9,1.3
1792504,A201,2024-03-28,9.6,3177.9,27.633333333333336,34.5,24.3,98.0,55.0,7.8,1.05
1792505,A201,2024-03-29,27.4,943.9,26.23333333333333,27.7,24.7,98.0,84.0,5.7,0.7833333333333333
1792506,A201,2024-03-30,9.8,2163.8,26.40416666666667,31.5,23.8,98.0,70.0,3.6,0.4333333333333333
1792507,A201,2024-03-31,2.0,2086.9,28.495833333333334,34.2,25.3,97.0,61.0,8.1,0.975
1792508,A201,2024-04-01,2.6,2114.8,27.316666666666663,33.9,25.0,98.0,63.0,6.3,0.7791666666666667
1792509,A201,2024-04-02,4.2,2448.1,27.729166666666668,33.7,24.5,99.0,63.0,9.9,0.875
1792510,A201,2024-04-03,22.2,2545.8,26.65833333333333,32.8,24.6,98.0,61.0,7.7,0.7999999999999999
1792511,A201,2024-04-04,2.4,2849.4,27.2,33.5,24.5,97.0,63.0,8.8,1.1208333333333331
1792512,A201,2024-04-05,4.4,2457.7,27.40833333333333,32.2,24.8,98.0,67.0,5.9,1.1916666666666669
1792513,A201,2024-04-06,0.2,2424.2,28.175,34.0,25.1,99.0,57.0,7.1,0.8916666666666666
1792514,A201,2024-04-07,27.2,1998.3,27.125,31.5,24.9,98.0,70.0,5.9,0.6
1792515,A201,2024-04-08,0.8,2594.0,27.629166666666663,33.8,24.4,97.0,57.0,6.0,0.7458333333333332
1792516,A201,2024-04-09,5.8,2734.0,27.604166666666668,33.0,24.4,99.0,63.0,5.8,0.7458333333333332
1792517,A201,2024-04-10,31.4,3291.0,27.5,33.9,24.4,99.0,56.0,7.4,0.7625000000000001
1792518,A201,2024-04-11,7.0,3278.7,28.366666666666664,33.9,25.2,98.0,62.0,8.2,1.1
1792519,A201,2024-04-12,4.8,3224.9,27.20833333333333,32.1,25.2,99.0,70.0,7.8,0.7541666666666668
1792520,A201,2024-04-13,1.0,3072.7,27.25,32.5,24.6,98.0,67.0,6.5,0.6124999999999999
1792521,A201,2024-04-14,17.0,1962.6,25.854166666666668,31.0,24.3,98.0,69.0,7.0,0.6749999999999999
1792522,A201,2024-04-15,0.2,3131.6,27.383333333333336,33.1,24.0,99.0,62.0,6.5,1.1958333333333333
1792523,A201,2024-04-16,5.0,3534.7,27.633333333333336,34.7,24.5,98.0,56.0,12.1,0.9916666666666668
1792524,A201,2024-04-17,1.0,2665.5,27.820833333333336,33.9,25.0,99.0,64.0,9.9,0.7041666666666666
1792525,A201,2024-04-18,1.8,2112.6,26.95833333333333,31.9,25.0,98.0,72.0,6.0,0.6
1792526,A201,2024-04-19,26.4,2958.3,26.77083333333333,33.5,25.2,98.0,64.0,5.4,0.4833333333333333
1792527,A201,2024-04-20,10.4,3700.1,27.329166666666666,33.9,24.8,99.0,60.0,8.5,0.9333333333333332
1792528,A201,2024-04-21,8.2,3408.6,26.875,33.3,24.0,99.0,59.0,8.5,0.525
1792529,A201,2024-04-22,0.2,2512.8,26.925,32.8,24.3,98.0,67.0,6.5,0.7458333333333332
1792530,A201,2024-04-23,1.0,3309.6,27.8875,34.2,24.5,98.0,58.0,9.3,1.5166666666666666
1792531,A201,2024-04-24,0.2,2898.8,27.1375,33.3,24.7,98.0,62.0,9.8,0.8208333333333333
1792532,A201,2024-04-25,19.6,2056.7,26.73333333333333,31.4,25.4,98.0,71.0,6.6,0.3833333333333333
1792533,A201,2024-04-26,13.8,3249.9,27.0,33.4,23.4,99.0,61.0,8.3,0.725
1792534,A201,2024-04-27,7.8,2780.0,26.516666666666666,31.2,24.7,98.0,72.0,6.1,0.725
1792535,A201,2024-04-28,0.6,3042.5,26.525,31.6,24.3,99.0,68.0,6.1,0.8666666666666667
1792536,A201,2024-04-29,11.4,2981.0,27.266666666666666,33.3,24.6,98.0,60.0,7.0,0.9166666666666666
1792537,A201,2024-04-30,2.2,3117.5,27.375,34.1,24.7,98.0,59.0,7.2,1.0041666666666669
1792538,A201,2024-05-01,2.0,2929.1,26.679166666666664,32.9,24.9,99.0,63.0,8.1,0.7875
1792539,A201,2024-05-02,9.8,3161.1,27.429166666666664,34.0,24.5,98.0,60.0,10.1,1.2125
1792540,A201,2024-05-03,4.8,2778.8,27.9125,34.7,25.1,98.0,56.0,8.8,1.4416666666666669
1792541,A201,2024-05-04,8.4,2789.4,27.33333333333333,33.9,25.0,98.0,61.0,11.5,1.0416666666666667
1792542,A201,2024-05-05,1.2,2866.3,27.366666666666664,34.1,24.7,98.0,62.0,7.5,1.1125
1792543,A201,2024-05-06,9.4,3341.0,27.42083333333333,33.6,25.1,98.0,63.0,11.9,0.8500000000000001
1792544,A201,2024-05-07,12.2,2329.1,26.995833333333334,31.7,24.7,98.0,70.0,9.1,0.7291666666666666
1792545,A201,2024-05-08,1.6,3510.0,28.116666666666664,34.1,25.0,99.0,57.0,7.6,0.9583333333333334
1792546,A201,2024-05-09,40.8,3374.9,27.65416666666667,34.1,24.5,99.0,59.0,15.1,0.7833333333333333
1792547,A201,2024-05-10,16.8,2859.3,26.8375,33.2,24.5,99.0,63.0,7.7,0.6541666666666667
1792548,A201,2024-05-11,0.2,2965.1,27.275,33.5,24.1,99.0,63.0,7.0,0.7999999999999999
1792549,A201,2024-05-12,0.0,1876.6,27.754166666666663,33.2,25.8,96.0,64.0,5.7,0.4916666666666667
1792550,A201,2024-05-13,4.2,2426.1,27.625,33.5,24.9,97.0,64.0,6.6,0.9916666666666668
1792551,A201,2024-05-14,2.0,3336.7,27.641666666666666,34.1,24.7,99.0,60.0,9.6,1.0375
1792552,A201,2024-05-15,13.2,3121.6,27.445833333333336,35.3,24.0,98.0,57.0,9.5,0.7625000000000001
1792553,A201,2024-05-16,7.2,3119.0,27.1875,33.5,24.8,98.0,62.0,8.4,0.9666666666666668
1792554,A201,2024-05-17,11.2,3110.6,26.491666666666664,33.3,24.4,98.0,63.0,16.9,1.0666666666666669
1792555,A201,2024-05-18,1.8,3421.9,27.15833333333333,33.3,24.6,97.0,61.0,7.3,1.3958333333333333
1792556,A201,2024-05-19,0.2,3171.1,27.9,34.0,24.1,98.0,58.0,8.1,1.0791666666666666
1792557,A201,2024-05-20,2.4,2965.8,28.0,34.0,24.8,98.0,56.0,7.0,1.05
1792558,A201,2024-05-21,9.4,3141.8,27.816666666666663,33.5,24.6,98.0,59.0,7.2,1.3916666666666666
1792559,A201,2024-05-22,0.2,2929.0,28.183333333333334,33.9,24.9,98.0,59.0,10.3,1.2875
1792560,A201,2024-05-23,0.2,2980.4,28.266666666666666,33.9,25.2,97.0,61.0,7.1,1.2291666666666667
1792561,A201,2024-05-24,6.4,3072.5,28.02916666666667,33.7,25.1,97.0,63.0,12.2,1.2916666666666667
1792562,A201,2024-05-25,2.0,2936.4,27.59583333333333,34.5,24.9,98.0,55.0,6.0,0.9541666666666666
1792563,A201,2024-05-26,4.2,2456.5,27.445833333333336,33.3,24.9,97.0,67.0,7.8,0.875
1792564,A201,2024-05-27,13.8,2535.6,26.816666666666663,33.0,24.4,99.0,66.0,6.5,0.9166666666666666
1792565,A201,2024-05-28,0.2,3369.2,28.175,34.0,24.4,99.0,57.0,6.5,1.1708333333333334
1792566,A201,2024-05-29,23.0,3207.8,27.933333333333334,34.3,24.6,98.0,57.0,6.7,1.2625
1792567,A201,2024-05-30,13.0,3186.4,27.39583333333333,34.3,24.6,99.0,57.0,7.4,0.8708333333333332
1792568,A201,2024-05-31,14.4,2252.6,27.245833333333334,33.3,24.2,98.0,64.0,9.8,1.075
1792569,A201,2024-06-01,21.8,3360.6,27.4125,33.9,24.2,98.0,59.0,8.9,1.55
1792570,A201,2024-06-02,10.4,3200.8,27.73333333333333,33.7,24.6,98.0,60.0,10.1,1.5708333333333335
1792571,A201,2024-06-03,12.4,2922.0,26.875,32.9,24.1,98.0,62.0,14.2,1.7166666666666668
1792572,A201,2024-06-04,0.8,3092.7,27.375,33.8,24.4,98.0,56.0,8.4,1.3083333333333331
1792573,A201,2024-06-05,0.2,3132.6,28.47083333333333,34.7,24.6,97.0,52.0,6.6,1.2125
1792574,A201,2024-06-06,7.8,3296.1,28.14583333333333,33.8,24.4,98.0,57.0,8.5,1.5458333333333334
1792575,A201,2024-06-07,3.4,2648.4,27.979166666666668,32.7,25.2,95.0,64.0,11.0,1.7625
1792576,A201,2024-06-08,9.6,2602.7,27.629166666666663,33.9,25.1,97.0,61.0,7.4,1.3916666666666666
1792577,A201,2024-06-09,20.2,2907.1,27.454166666666666,33.7,23.5,98.0,56.0,11.9,1.3416666666666668
1792578,A201,2024-06-10,4.6,2145.3,25.79583333333333,31.2,23.6,98.0,69.0,8.8,1.4375
1792579,A201,2024-06-11,0.6,3087.7,27.02083333333333,33.1,23.8,99.0,60.0,7.9,1.0166666666666666
1792580,A201,2024-06-12,0.0,3430.4,27.954166666666666,33.4,24.2,98.0,55.0,6.6,1.2416666666666667
1792581,A201,2024-06-13,9.4,3278.0,28.28333333333333,33.6,24.8,97.0,56.0,8.1,1.6833333333333331
1792582,A201,2024-06-14,0.8,2683.7,27.90416666666667,33.2,24.8,98.0,58.0,11.9,1.7583333333333335
1792583,A201,2024-06-15,0.0,3027.4,27.883333333333336,32.5,24.4,94.0,54.0,10.3,2.020833333333333
1792584,A201,2024-06-16,0.0,3057.8,28.27916666666667,32.8,24.6,95.0,56.0,7.7,1.6958333333333335
1792585,A201,2024-06-17,9.0,3298.3,27.754166666666663,33.5,24.0,98.0,54.0,7.8,0.9291666666666668
1792586,A201,2024-06-18,2.8,3234.9,27.85833333333333,33.0,24.4,97.0,59.0,7.8,1.6625
1792587,A201,2024-06-19,0.0,3185.6,28.4875,33.5,24.4,96.0,55.0,7.0,1.85
1792588,A201,2024-06-20,0.0,3252.2,28.34583333333333,33.9,24.6,96.0,52.0,7.4,1.8333333333333333
1792589,A201,2024-06-21,17.4,3121.6,27.379166666666663,33.5,24.2,98.0,59.0,10.8,1.4625
1792590,A201,2024-06-22,0.2,3193.9,28.058333333333334,33.1,24.6,96.0,57.0,8.7,1.6291666666666669
